#    1    819
# O P Ag Ba total 
90.8799   0.7056   0.8042   0.0001   0.0001   1.51
91.0867   0.4542   0.5173   0.0   0.0001   0.9716
91.2935   0.2705   0.3069   0.0   0.0001   0.5775
91.5003   0.1849   0.2063   0.0   0.0   0.3913
91.7071   0.2158   0.2344   0.0   0.0001   0.4503
91.9139   0.3815   0.4107   0.0   0.0001   0.7923
92.1207   0.6766   0.7307   0.0001   0.0002   1.4076
92.3275   1.036   1.1253   0.0001   0.0003   2.1617
92.5343   1.3372   1.4603   0.0001   0.0004   2.798
92.7411   1.4626   1.6037   0.0001   0.0004   3.0668
92.9479   1.371   1.5062   0.0001   0.0004   2.8777
93.1547   1.1124   1.2215   0.0001   0.0003   2.3343
93.3615   0.7839   0.8587   0.0001   0.0002   1.6429
93.5683   0.4773   0.5208   0.0   0.0001   0.9982
93.7751   0.2478   0.2693   0.0   0.0   0.5171
93.9819   0.1079   0.1169   0.0   0.0   0.2248
94.1887   0.0388   0.0419   0.0   0.0   0.0808
94.3955   0.0114   0.0123   0.0   0.0   0.0237
94.6023   0.0027   0.0029   0.0   0.0   0.0056
94.8091   0.0005   0.0006   0.0   0.0   0.0011
95.0159   0.0001   0.0001   0.0   0.0   0.0002
95.2227   0.0   0.0   0.0   0.0   0.0
95.4295   0.0   0.0   0.0   0.0   0.0
95.6363   0.0   0.0   0.0   0.0   0.0
95.8431   0.0   0.0   0.0   0.0   0.0
96.0499   0.0   0.0   0.0   0.0   0.0
96.2567   0.0   0.0   0.0   0.0   0.0
96.4635   0.0   0.0   0.0   0.0   0.0
96.6703   0.0   0.0   0.0   0.0   0.0
96.8771   0.0   0.0   0.0   0.0   0.0
97.0839   0.0   0.0   0.0   0.0   0.0
97.2907   0.0   0.0   0.0   0.0   0.0
97.4975   0.0   0.0   0.0   0.0   0.0
97.7043   0.0   0.0   0.0   0.0   0.0
97.9111   0.0   0.0   0.0   0.0   0.0
98.1179   0.0   0.0   0.0   0.0   0.0
98.3247   0.0   0.0   0.0   0.0   0.0
98.5315   0.0   0.0   0.0   0.0   0.0
98.7383   0.0   0.0   0.0   0.0   0.0
98.9451   0.0   0.0   0.0   0.0   0.0
99.1519   0.0   0.0   0.0   0.0   0.0
99.3587   0.0   0.0   0.0   0.0   0.0
99.5655   0.0   0.0   0.0   0.0   0.0
99.7723   0.0   0.0   0.0   0.0   0.0
99.9791   0.0   0.0   0.0   0.0   0.0
100.1859   0.0   0.0   0.0   0.0   0.0
100.3927   0.0   0.0   0.0   0.0   0.0
100.5995   0.0   0.0   0.0   0.0   0.0
100.8063   0.0   0.0   0.0   0.0   0.0
101.0131   0.0002   0.0   0.0   0.0   0.0002
101.2199   0.0011   0.0002   0.0   0.0   0.0013
101.4267   0.0066   0.0011   0.0   0.0   0.0078
101.6335   0.0306   0.0052   0.0   0.0   0.0358
101.8403   0.111   0.0189   0.0   0.0   0.1299
102.0471   0.3195   0.0545   0.0   0.0   0.3741
102.2539   0.7345   0.1255   0.0   0.0   0.86
102.4607   1.3621   0.2329   0.0   0.0   1.595
102.6675   2.0654   0.3537   0.0   0.0   2.4192
102.8743   2.6009   0.4465   0.0   0.0   3.0475
103.0811   2.7568   0.4746   0.0   0.0   3.2315
103.2879   2.4747   0.4273   0.0   0.0   2.9021
103.4947   1.8736   0.3244   0.0   0.0   2.1981
103.7015   1.1818   0.2051   0.0   0.0   1.387
103.9083   0.6116   0.1063   0.0   0.0   0.718
104.1151   0.2561   0.0446   0.0   0.0   0.3007
104.3219   0.0858   0.0149   0.0   0.0   0.1008
104.5287   0.0228   0.004   0.0   0.0   0.0268
104.7355   0.0048   0.0008   0.0   0.0   0.0056
104.9423   0.0008   0.0001   0.0   0.0   0.0009
105.1491   0.0001   0.0   0.0   0.0   0.0001
105.3559   0.0   0.0   0.0   0.0   0.0
105.5627   0.0   0.0   0.0   0.0   0.0
105.7695   0.0   0.0   0.0   0.0   0.0
105.9763   0.0   0.0   0.0   0.0   0.0
106.1831   0.0   0.0   0.0   0.0   0.0
106.3899   0.0   0.0   0.0   0.0   0.0
106.5967   0.0   0.0   0.0   0.0   0.0
106.8035   0.0   0.0   0.0   0.0   0.0
107.0103   0.0   0.0   0.0   0.0   0.0
107.2171   0.0   0.0   0.0   0.0   0.0
107.4239   0.0   0.0   0.0   0.0   0.0
107.6307   0.0   0.0   0.0   0.0   0.0
107.8375   0.0   0.0   0.0   0.0   0.0
108.0443   0.0   0.0   0.0   0.0   0.0
108.2511   0.0   0.0   0.0   0.0   0.0
108.4579   0.0   0.0   0.0   0.0   0.0
108.6647   0.0   0.0   0.0   0.0   0.0
108.8715   0.0   0.0   0.0   0.0   0.0
109.0783   0.0   0.0   0.0   0.0   0.0
109.2851   0.0   0.0   0.0   0.0   0.0
109.4919   0.0   0.0   0.0   0.0   0.0
109.6987   0.0   0.0   0.0   0.0   0.0
109.9055   0.0   0.0   0.0   0.0   0.0
110.1123   0.0   0.0   0.0   0.0   0.0
110.3191   0.0   0.0   0.0   0.0   0.0
110.5259   0.0   0.0   0.0   0.0   0.0
110.7327   0.0   0.0   0.0   0.0   0.0
110.9395   0.0   0.0   0.0   0.0   0.0
111.1463   0.0   0.0   0.0   0.0   0.0
111.3531   0.0   0.0   0.0   0.0   0.0
111.5599   0.0   0.0   0.0   0.0   0.0
111.7667   0.0   0.0   0.0   0.0   0.0
111.9735   0.0   0.0   0.0   0.0   0.0
112.1803   0.0   0.0   0.0   0.0   0.0
112.3871   0.0   0.0   0.0   0.0   0.0
112.5939   0.0   0.0   0.0   0.0   0.0
112.8007   0.0   0.0   0.0   0.0   0.0
113.0075   0.0   0.0   0.0   0.0   0.0
113.2143   0.0   0.0   0.0   0.0   0.0
113.4211   0.0003   0.0001   0.0   0.0   0.0003
113.6279   0.0016   0.0003   0.0   0.0   0.0019
113.8347   0.0077   0.0014   0.0   0.0   0.0091
114.0415   0.0288   0.0053   0.0   0.0   0.0341
114.2483   0.0874   0.0161   0.0   0.0   0.1036
114.4551   0.2161   0.0397   0.0   0.0001   0.2559
114.6619   0.4395   0.0807   0.0   0.0001   0.5204
114.8687   0.7442   0.1366   0.0001   0.0002   0.8811
115.0755   1.0607   0.1946   0.0001   0.0003   1.2557
115.2823   1.2858   0.2361   0.0001   0.0004   1.5224
115.4891   1.3418   0.2473   0.0001   0.0004   1.5897
115.6959   1.2327   0.2291   0.0001   0.0004   1.4624
115.9027   1.0474   0.198   0.0001   0.0004   1.2459
116.1095   0.9036   0.1757   0.0001   0.0003   1.0797
116.3163   0.877   0.176   0.0001   0.0003   1.0535
116.5231   0.9711   0.1991   0.0001   0.0003   1.1708
116.7299   1.1388   0.2358   0.0002   0.0004   1.3752
116.9367   1.3248   0.2754   0.0002   0.0005   1.6009
117.1435   1.4898   0.3106   0.0003   0.0005   1.8012
117.3503   1.6067   0.3365   0.0003   0.0006   1.9441
117.5571   1.6495   0.3476   0.0003   0.0006   1.998
117.7639   1.5968   0.3384   0.0003   0.0006   1.9361
117.9707   1.4508   0.3086   0.0003   0.0005   1.7602
118.1775   1.2491   0.266   0.0003   0.0005   1.5158
118.3843   1.0487   0.2238   0.0002   0.0004   1.2731
118.5911   0.8923   0.1922   0.0002   0.0003   1.0851
118.7979   0.7877   0.173   0.0002   0.0003   0.9612
119.0047   0.716   0.1614   0.0002   0.0003   0.8779
119.2115   0.6561   0.1518   0.0002   0.0003   0.8084
119.4183   0.5983   0.1413   0.0001   0.0002   0.74
119.6251   0.5425   0.1295   0.0001   0.0002   0.6723
119.8319   0.4923   0.1173   0.0001   0.0002   0.6099
120.0387   0.4523   0.1064   0.0001   0.0002   0.559
120.2455   0.4251   0.0982   0.0001   0.0002   0.5237
120.4523   0.4081   0.0927   0.0001   0.0002   0.5011
120.6591   0.3937   0.0883   0.0001   0.0002   0.4822
120.8659   0.3744   0.0832   0.0001   0.0002   0.458
121.0727   0.3471   0.0767   0.0001   0.0002   0.424
121.2795   0.3127   0.0686   0.0001   0.0002   0.3815
121.4863   0.2761   0.0601   0.0   0.0001   0.3364
121.6931   0.2435   0.0526   0.0   0.0001   0.2963
121.8999   0.2185   0.0468   0.0   0.0001   0.2655
122.1067   0.1992   0.0424   0.0   0.0001   0.2417
122.3135   0.1809   0.0381   0.0   0.0001   0.2191
122.5203   0.1609   0.0336   0.0   0.0001   0.1946
122.7271   0.1398   0.0288   0.0   0.0001   0.1686
122.9339   0.1187   0.0241   0.0   0.0001   0.1429
123.1407   0.0976   0.0196   0.0   0.0001   0.1172
123.3475   0.0755   0.015   0.0   0.0   0.0905
123.5543   0.053   0.0104   0.0   0.0   0.0634
123.7611   0.0326   0.0064   0.0   0.0   0.039
123.9679   0.0172   0.0033   0.0   0.0   0.0205
124.1747   0.0076   0.0015   0.0   0.0   0.0091
124.3815   0.0028   0.0005   0.0   0.0   0.0033
124.5883   0.0008   0.0002   0.0   0.0   0.001
124.7951   0.0002   0.0   0.0   0.0   0.0002
125.0019   0.0   0.0   0.0   0.0   0.0
125.2087   0.0   0.0   0.0   0.0   0.0
125.4155   0.0   0.0   0.0   0.0   0.0
125.6223   0.0   0.0   0.0   0.0   0.0
125.8291   0.0   0.0   0.0   0.0   0.0
126.0359   0.0   0.0   0.0   0.0   0.0
126.2427   0.0002   0.0001   0.0   0.0   0.0003
126.4495   0.0013   0.0004   0.0   0.0   0.0017
126.6563   0.0071   0.0023   0.0   0.0   0.0094
126.8631   0.0308   0.0098   0.0   0.0   0.0407
127.0699   0.1065   0.034   0.0   0.0   0.1405
127.2767   0.2952   0.0942   0.0   0.0   0.3893
127.4835   0.66   0.2109   0.0   0.0   0.8709
127.6903   1.201   0.385   0.0   0.0   1.586
127.8971   1.7995   0.58   0.0   0.0001   2.3796
128.1039   2.259   0.7343   0.0   0.0001   2.9934
128.3107   2.4395   0.8024   0.0   0.0001   3.242
128.5175   2.3631   0.7889   0.0   0.0001   3.1521
128.7243   2.1809   0.7398   0.0   0.0001   2.9209
128.9311   2.0356   0.7006   0.0   0.0001   2.7363
129.1379   1.9554   0.681   0.0   0.0001   2.6366
129.3447   1.871   0.659   0.0   0.0001   2.5302
129.5515   1.7151   0.6128   0.0   0.0001   2.328
129.7583   1.4921   0.5436   0.0   0.0001   2.0358
129.9651   1.261   0.4715   0.0   0.0001   1.7326
130.1719   1.074   0.4137   0.0   0.0001   1.4878
130.3787   0.9364   0.3712   0.0   0.0001   1.3077
130.5855   0.8161   0.3314   0.0   0.0001   1.1476
130.7923   0.6814   0.2822   0.0   0.0001   0.9637
130.9991   0.5283   0.2226   0.0   0.0001   0.751
131.2059   0.3761   0.161   0.0   0.0   0.5371
131.4127   0.2455   0.1068   0.0   0.0   0.3523
131.6195   0.1465   0.0646   0.0   0.0   0.2111
131.8263   0.0788   0.0351   0.0   0.0   0.1138
132.0331   0.0372   0.0167   0.0   0.0   0.054
132.2399   0.0151   0.0068   0.0   0.0   0.0219
132.4467   0.0052   0.0023   0.0   0.0   0.0075
132.6535   0.0015   0.0007   0.0   0.0   0.0021
132.8603   0.0003   0.0002   0.0   0.0   0.0005
133.0671   0.0001   0.0   0.0   0.0   0.0001
133.2739   0.0   0.0   0.0   0.0   0.0
133.4807   0.0   0.0   0.0   0.0   0.0
133.6875   0.0   0.0   0.0   0.0   0.0
133.8943   0.0   0.0   0.0   0.0   0.0
134.1011   0.0   0.0   0.0   0.0   0.0
134.3079   0.0   0.0   0.0   0.0   0.0
134.5147   0.0   0.0   0.0   0.0   0.0
134.7215   0.0   0.0   0.0   0.0   0.0
134.9283   0.0001   0.0001   0.0   0.0   0.0002
135.1351   0.0007   0.0003   0.0   0.0   0.001
135.3419   0.0034   0.0017   0.0   0.0   0.0051
135.5487   0.0139   0.0071   0.0   0.0   0.021
135.7555   0.0462   0.0236   0.0   0.0   0.0698
135.9623   0.1257   0.0643   0.0   0.0   0.1899
136.1691   0.2851   0.146   0.0   0.0   0.4311
136.3759   0.5492   0.2816   0.0   0.0   0.8309
136.5827   0.9138   0.4696   0.0   0.0001   1.3835
136.7895   1.3303   0.6853   0.0   0.0001   2.0158
136.9963   1.7029   0.8799   0.0   0.0001   2.583
137.2031   1.9119   0.991   0.0001   0.0001   2.9032
137.4099   1.8689   0.9718   0.0   0.0001   2.8409
137.6167   1.5758   0.8219   0.0   0.0001   2.3979
137.8235   1.1355   0.5938   0.0   0.0001   1.7294
138.0303   0.6929   0.3632   0.0   0.0001   1.0562
138.2371   0.3549   0.1864   0.0   0.0   0.5414
138.4439   0.1513   0.0795   0.0   0.0   0.2309
138.6507   0.0532   0.028   0.0   0.0   0.0812
138.8575   0.0153   0.0081   0.0   0.0   0.0234
139.0643   0.0036   0.0019   0.0   0.0   0.0055
139.2711   0.0007   0.0004   0.0   0.0   0.001
139.4779   0.0001   0.0001   0.0   0.0   0.0002
139.6847   0.0   0.0   0.0   0.0   0.0
139.8915   0.0   0.0   0.0   0.0   0.0
140.0983   0.0   0.0   0.0   0.0   0.0
140.3051   0.0   0.0   0.0   0.0   0.0
140.5119   0.0   0.0   0.0   0.0   0.0
140.7187   0.0   0.0   0.0   0.0   0.0
140.9255   0.0   0.0   0.0   0.0   0.0
141.1323   0.0   0.0   0.0   0.0   0.0
141.3391   0.0   0.0   0.0   0.0   0.0
141.5459   0.0   0.0   0.0   0.0   0.0
141.7527   0.0   0.0   0.0   0.0   0.0
141.9595   0.0   0.0   0.0   0.0   0.0
142.1663   0.0   0.0   0.0   0.0   0.0
142.3731   0.0   0.0   0.0   0.0   0.0
142.5799   0.0   0.0   0.0   0.0   0.0
142.7867   0.0   0.0   0.0   0.0   0.0
142.9935   0.0002   0.0002   0.0   0.0   0.0004
143.2003   0.0012   0.001   0.0   0.0   0.0022
143.4071   0.0056   0.0046   0.0   0.0   0.0103
143.6139   0.0215   0.0177   0.0   0.0   0.0391
143.8207   0.0659   0.0542   0.0   0.0   0.1202
144.0275   0.165   0.1355   0.0   0.0   0.3006
144.2343   0.3399   0.279   0.0   0.0   0.619
144.4411   0.583   0.4783   0.0   0.0   1.0614
144.6479   0.8439   0.6919   0.0   0.0001   1.536
144.8547   1.0503   0.8608   0.0001   0.0001   1.9113
145.0615   1.1571   0.9485   0.0001   0.0001   2.1058
145.2683   1.1755   0.9645   0.0001   0.0001   2.1401
145.4751   1.1475   0.9433   0.0001   0.0001   2.091
145.6819   1.1024   0.9086   0.0001   0.0001   2.0111
145.8887   1.0475   0.866   0.0001   0.0001   1.9137
146.0955   0.9888   0.82   0.0001   0.0001   1.8089
146.3023   0.9366   0.7788   0.0001   0.0001   1.7156
146.5091   0.9006   0.7501   0.0001   0.0001   1.6508
146.7159   0.8913   0.7425   0.0001   0.0001   1.6339
146.9227   0.9219   0.7675   0.0001   0.0001   1.6896
147.1295   0.9929   0.8257   0.0001   0.0001   1.8188
147.3363   1.0754   0.8938   0.0001   0.0002   1.9694
147.5431   1.1221   0.9326   0.0001   0.0002   2.0549
147.7499   1.0991   0.9139   0.0001   0.0002   2.0133
147.9567   1.0044   0.8359   0.0001   0.0002   1.8406
148.1635   0.8556   0.7128   0.0001   0.0001   1.5686
148.3703   0.6712   0.5597   0.0   0.0001   1.2311
148.5771   0.4718   0.3937   0.0   0.0001   0.8655
148.7839   0.2873   0.2399   0.0   0.0   0.5272
148.9907   0.1479   0.1235   0.0   0.0   0.2715
149.1975   0.0662   0.0553   0.0   0.0   0.1215
149.4043   0.0358   0.0302   0.0   0.0   0.066
149.6111   0.0465   0.0395   0.0   0.0   0.0861
149.8179   0.095   0.0809   0.0   0.0   0.1759
150.0247   0.1818   0.1548   0.0   0.0   0.3367
150.2315   0.3016   0.2566   0.0   0.0   0.5583
150.4383   0.4384   0.3728   0.0   0.0001   0.8113
150.6451   0.5728   0.4869   0.0001   0.0001   1.0599
150.8519   0.6902   0.5864   0.0001   0.0001   1.2768
151.0587   0.7799   0.6625   0.0001   0.0001   1.4425
151.2655   0.8298   0.7049   0.0001   0.0001   1.5349
151.4723   0.8296   0.7052   0.0001   0.0001   1.5349
151.6791   0.7812   0.6648   0.0001   0.0001   1.4462
151.8859   0.7007   0.5974   0.0001   0.0001   1.2983
152.0927   0.6082   0.5196   0.0001   0.0001   1.128
152.2995   0.5177   0.4433   0.0   0.0001   0.961
152.5063   0.4375   0.3754   0.0   0.0001   0.813
152.7131   0.3752   0.3227   0.0   0.0   0.698
152.9199   0.3365   0.2899   0.0   0.0   0.6264
153.1267   0.3182   0.2747   0.0   0.0   0.593
153.3335   0.308   0.2663   0.0   0.0   0.5745
153.5403   0.2927   0.2535   0.0   0.0   0.5462
153.7471   0.2664   0.231   0.0   0.0   0.4975
153.9539   0.2298   0.1995   0.0   0.0   0.4293
154.1607   0.1845   0.1603   0.0   0.0   0.3449
154.3675   0.1335   0.1161   0.0   0.0   0.2497
154.5743   0.084   0.0731   0.0   0.0   0.1571
154.7811   0.0445   0.0388   0.0   0.0   0.0833
154.9879   0.0195   0.017   0.0   0.0   0.0364
155.1947   0.0069   0.006   0.0   0.0   0.013
155.4015   0.002   0.0017   0.0   0.0   0.0037
155.6083   0.0005   0.0004   0.0   0.0   0.0009
155.8151   0.0001   0.0001   0.0   0.0   0.0002
156.0219   0.0   0.0   0.0   0.0   0.0
156.2287   0.0   0.0   0.0   0.0   0.0
156.4355   0.0   0.0   0.0   0.0   0.0
156.6423   0.0   0.0   0.0   0.0   0.0
156.8491   0.0   0.0   0.0   0.0   0.0
157.0559   0.0   0.0   0.0   0.0   0.0
157.2627   0.0   0.0   0.0   0.0   0.0
157.4695   0.0   0.0   0.0   0.0   0.0
157.6763   0.0   0.0   0.0   0.0   0.0
157.8831   0.0   0.0   0.0   0.0   0.0
158.0899   0.0   0.0   0.0   0.0   0.0
158.2967   0.0   0.0   0.0   0.0   0.0
158.5035   0.0   0.0   0.0   0.0   0.0
